Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-09-27,153.8,154.7189,153.54,154.23,25504227.0,0.0,1.0,150.9823522945026,151.88441785707354,150.72711554810093,151.4044746058591,25504227.0
2017-09-28,153.89,154.28,152.7,153.28,22005455.0,0.0,1.0,151.07070347594927,151.45355859555173,149.9025045212649,150.47187880169932,22005455.0
2017-09-29,153.21,154.13,152.0,154.12,26299810.0,0.0,1.0,150.40316121612966,151.30630662647386,149.21532866556822,151.29648982853536,26299810.0
2017-10-02,154.26,154.45,152.72,153.81,18698842.0,0.0,1.0,151.43392499967467,151.62044416050662,149.92213811714194,150.9921690924411,18698842.0
2017-10-03,154.01,155.09,153.91,154.48,16230293.0,0.0,1.0,151.18850505121156,152.24871922857218,151.09033707182633,151.6498945543222,16230293.0
2017-10-04,153.63,153.86,152.46,153.48,20163750.0,0.0,1.0,150.81546672954767,151.04125308213372,149.66690137074033,150.6682147604698,20163750.0
2017-10-05,154.18,155.44,154.05,155.39,21283769.0,0.0,1.0,151.3553906161665,152.59230715642053,151.2277722429657,152.5432231667279,21283769.0
2017-10-06,154.97,155.49,154.56,155.3,17407558.0,0.0,1.0,152.1309176533099,152.64139114611316,151.72842893783042,152.45487198528122,17407558.0
2017-10-09,155.81,156.73,155.485,155.84,16262923.0,0.0,1.0,152.95552868014593,153.85867409049015,152.6364827471439,152.9849790739615,16262923.0
2017-10-10,156.055,158.0,155.1,155.9,15617014.0,0.0,1.0,153.19604022963978,155.10540742868275,152.2585360265107,153.04387986159267,15617014.0
2017-10-11,155.97,156.98,155.75,156.55,16905640.0,0.0,1.0,153.11259744716233,154.10409403895326,152.8966278925148,153.68197172759673,16905640.0
2017-10-12,156.35,157.37,155.7299,156.0,16125054.0,0.0,1.0,153.48563576882623,154.48694915855572,152.87689612865836,153.1420478409779,16125054.0
2017-10-13,156.73,157.28,156.41,156.99,16394188.0,0.0,1.0,153.85867409049015,154.398597977109,153.5445365564574,154.11391083689182,16394188.0
2017-10-16,157.9,160.0,157.65,159.88,24121452.0,0.0,1.0,155.00723944929751,157.0687670163876,154.7618195008344,156.9509654411253,24121452.0
2017-10-17,159.78,160.87,159.23,160.47,18997275.0,0.0,1.0,156.85279746174007,157.92282843703921,156.31287357512122,157.53015651949823,18997275.0
2017-10-18,160.42,160.71,159.6,159.76,16374164.0,0.0,1.0,157.4810725298056,157.76575967002282,156.67609509884662,156.83316386586299,16374164.0
2017-10-19,156.75,157.08,155.02,155.98,42584166.0,0.0,1.0,153.8783076863672,154.20226201833853,152.18000164300253,153.12241424510083,42584166.0
2017-10-20,156.61,157.75,155.96,156.25,23974146.0,0.0,1.0,153.7408725152279,154.85998748021964,153.1027806492238,153.38746778944102,23974146.0
2017-10-23,156.89,157.69,155.5,156.17,21984327.0,0.0,1.0,154.01574285750655,154.80108669258848,152.6512079440517,153.3089334059328,21984327.0
2017-10-24,156.29,157.42,156.2,157.1,17757230.0,0.0,1.0,153.4267349811951,154.53603314824832,153.33838379974839,154.22189561421555,17757230.0
2017-10-25,156.91,157.55,155.27,156.41,21207098.0,0.0,1.0,154.0353764533836,154.66365152144917,152.42542159146564,153.5445365564574,21207098.0
2017-10-26,157.23,157.8295,156.78,157.41,17000469.0,0.0,1.0,154.34951398741637,154.93803102383092,153.9077580801828,154.52621635030982,17000469.0
2017-10-27,159.29,163.6,158.7,163.05,44454160.0,0.0,1.0,156.37177436275235,160.6028142742563,155.79258328437942,160.06289038763748,44454160.0
2017-10-30,163.89,168.07,163.72,166.72,44700772.0,0.0,1.0,160.8875014144735,164.99092295277663,160.7206158495186,163.66565523107587,44700772.0
2017-10-31,167.9,169.6499,166.94,169.04,36046828.0,0.0,1.0,164.82403738782173,166.54187885908408,163.8816247857234,165.94315235281348,36046828.0
2017-11-01,169.87,169.94,165.61,166.89,33637762.0,0.0,1.0,166.757946581711,166.82666416728065,162.5759906598997,163.83254079603077,33637762.0
2017-11-02,167.64,168.5,165.28,168.11,41393373.0,0.0,1.0,164.5688006414201,165.4130452641332,162.25203632792838,165.03019014453074,41393373.0
2017-11-03,174.0,174.26,171.12,172.5,59398631.0,0.0,1.0,170.8122841303215,171.06752087672314,167.98504632402654,169.33976443954288,59398631.0
2017-11-06,172.365,174.99,171.72,174.25,35026306.0,0.0,1.0,169.2072376673728,171.7841471262354,168.57405420033797,171.0577040787846,35026306.0
2017-11-07,173.91,175.25,173.6,174.81,24361485.0,0.0,1.0,170.7239329488748,172.03938387263702,170.41961221278052,171.60744476334196,24361485.0
2017-11-08,174.66,176.24,174.33,176.24,23907639.0,0.0,1.0,171.4601927942641,173.01124686855093,171.13623846229282,173.01124686855093,23907639.0
2017-11-09,175.11,176.095,173.14,175.88,29185668.0,0.0,1.0,171.9019487014977,172.86890329844232,169.9680395076084,172.65784214276405,29185668.0
2017-11-10,175.11,175.38,174.27,174.67,25145500.0,0.63,1.0,172.52196489020753,172.78797443004163,171.69437965516798,172.08846786232965,25145500.0
2017-11-13,173.5,174.5,173.4,173.97,16982080.0,0.0,1.0,170.9357598563817,171.92098037428593,170.8372378045913,171.3988134997967,16982080.0
2017-11-14,173.04,173.48,171.18,171.34,24782487.0,0.0,1.0,170.48255841814577,170.91605544602362,168.65004825484394,168.8076835377086,24782487.0
2017-11-15,169.97,170.3197,168.38,169.08,29158070.0,0.0,1.0,167.45793142817982,167.80246304329094,165.89143080471212,166.58108516724508,29158070.0
2017-11-16,171.18,171.87,170.3,171.1,23637484.0,0.0,1.0,168.65004825484394,169.32985041219786,167.78305419908824,168.5712306134116,23637484.0
2017-11-17,171.04,171.39,169.64,170.15,21899544.0,0.0,1.0,168.51211738233732,168.8569445636038,167.13280865727143,167.63527112140258,21899544.0
2017-11-20,170.29,170.56,169.56,169.98,16262447.0,0.0,1.0,167.77320199390917,168.03921153374333,167.0539910158391,167.46778363335886,16262447.0
2017-11-21,170.78,173.7,170.78,173.14,25131295.0,0.0,1.0,168.25596004768224,171.13280395996256,168.25596004768224,170.58108046993618,25131295.0
2017-11-22,173.36,175.0,173.05,174.96,25588925.0,0.0,1.0,170.79782898387515,172.41359063323804,170.49241062332484,172.37418181252187,25588925.0
2017-11-24,175.1,175.5,174.6459,174.97,14026673.0,0.0,1.0,172.51211268502846,172.90620089219016,172.06472404784816,172.3840340177009,14026673.0
2017-11-27,175.05,175.08,173.34,174.09,20716802.0,0.0,1.0,172.46285165913326,172.4924082746704,170.77812457351703,171.51703996194522,20716802.0
2017-11-28,174.3,174.87,171.86,173.07,26428802.0,0.0,1.0,171.7239362707051,172.2855119659105,169.3199982070188,170.5121150336829,26428802.0
2017-11-29,172.63,172.92,167.16,169.48,41666364.0,0.0,1.0,170.07861800580505,170.36433195599724,164.68946177286898,166.97517337440675,41666364.0
2017-11-30,170.43,172.14,168.44,171.85,41527218.0,0.0,1.0,167.91113286641578,169.59585995203196,165.95054403578638,169.31014600183974,41527218.0
2017-12-01,169.95,171.67,168.5,171.05,39759288.0,0.0,1.0,167.43822701782173,169.13280630861698,166.00965726686064,168.5219695875164,39759288.0
2017-12-04,172.48,172.62,169.63,169.8,32542385.0,0.0,1.0,169.9308349281194,170.068765800626,167.12295645209238,167.29044394013613,32542385.0
2017-12-05,169.06,171.52,168.4,169.64,27350154.0,0.0,1.0,166.561380756887,168.98502323093138,165.9111352150702,167.13280865727143,27350154.0
2017-12-06,167.5,170.2047,166.46,169.01,28560000.0,0.0,1.0,165.02443674895642,167.68916268373195,163.99980741033605,166.51211973099177,28560000.0
2017-12-07,169.03,170.44,168.91,169.32,25673308.0,0.0,1.0,166.53182414134986,167.9209850715948,166.41359767920136,166.81753809154208,25673308.0
2017-12-08,170.49,171.0,168.82,169.37,23355231.0,0.0,1.0,167.97024609749002,168.47270856162118,166.32492783258996,166.8667991174373,23355231.0
2017-12-11,169.2,172.89,168.79,172.67,35273759.0,0.0,1.0,166.69931162939358,170.33477534046014,166.29537121705283,170.1180268265212,35273759.0
2017-12-12,172.15,172.39,171.461,171.7,19409230.0,0.0,1.0,169.60571215721103,169.84216508150803,168.92689522037503,169.1623629241541,19409230.0
2017-12-13,172.5,173.54,172.0,172.27,23818447.0,0.0,1.0,169.9505393384775,170.97516867709788,169.4579290795254,169.72393861935953,23818447.0
2017-12-14,172.4,173.13,171.65,172.22,20476541.0,0.0,1.0,169.85201728668707,170.57122826475714,169.11310189825892,169.6746775934643,20476541.0
2017-12-15,173.63,174.17,172.46,173.97,40169307.0,0.0,1.0,171.06383852370925,171.59585760337754,169.91113051776134,171.3988134997967,40169307.0
2017-12-18,174.88,177.2,174.86,176.42,29421114.0,0.0,1.0,172.29536417108955,174.58107577262732,172.27565976073146,173.81260376866203,29421114.0
2017-12-19,175.03,175.39,174.09,174.54,27436447.0,0.0,1.0,172.44314724877518,172.79782663522067,171.51703996194522,171.9603891950021,27436447.0
2017-12-20,174.87,175.42,173.25,174.35,23475649.0,0.0,1.0,172.2855119659105,172.8273832507578,170.68945472690567,171.7731972966003,23475649.0
2017-12-21,174.17,176.02,174.1,175.01,20949896.0,0.0,1.0,171.59585760337754,173.41851556150036,171.52689216712423,172.4234428384171,20949896.0
2017-12-22,174.68,175.424,174.5,175.01,16349444.0,0.0,1.0,172.0983200675087,172.83132413282945,171.92098037428593,172.4234428384171,16349444.0
2017-12-26,170.8,171.47,169.679,170.57,33185536.0,0.0,1.0,168.27566445804035,168.93576220503616,167.1712322574697,168.04906373892234,33185536.0
2017-12-27,170.1,170.78,169.71,170.6,21498213.0,0.0,1.0,167.58601009550736,168.25596004768224,167.20177409352473,168.07862035445947,21498213.0
2017-12-28,171.0,171.85,170.48,171.08,16480187.0,0.0,1.0,168.47270856162118,169.31014600183974,167.96039389231098,168.55152620305353,16480187.0
2017-12-29,170.52,170.59,169.22,169.23,25999922.0,0.0,1.0,167.99980271302715,168.06876814928046,166.71901603975166,166.7288682449307,25999922.0
2018-01-02,170.16,172.3,169.26,172.26,25555934.0,0.0,1.0,167.64512332658163,169.75349523489666,166.7584248604678,169.71408641418049,25555934.0
2018-01-03,172.53,174.55,171.96,172.23,29517899.0,0.0,1.0,169.98009595401462,171.97024140018115,169.41852025880922,169.68452979864335,29517899.0
2018-01-04,172.54,173.47,172.08,173.03,22434597.0,0.0,1.0,169.98994815919366,170.90620324084458,169.53674672095775,170.47270621296673,22434597.0
2018-01-05,173.44,175.37,173.05,175.0,23660018.0,0.0,1.0,170.87664662530747,172.7781222248626,170.49241062332484,172.41359063323804,23660018.0
2018-01-08,174.35,175.61,173.93,174.35,20567766.0,0.0,1.0,171.7731972966003,173.01457514915964,171.35940467908054,171.7731972966003,20567766.0
2018-01-09,174.55,175.06,173.41,174.33,21583997.0,0.0,1.0,171.97024140018115,172.4727038643123,170.84709000977034,171.75349288624224,21583997.0
2018-01-10,173.16,174.3,173.0,174.29,23959895.0,0.0,1.0,170.60078488029427,171.7239362707051,170.4431495974296,171.71408406552604,23959895.0
2018-01-11,174.59,175.4886,174.49,175.28,18667729.0,0.0,1.0,172.00965022089733,172.89496937828602,171.9111281691069,172.68945237825122,18667729.0
2018-01-12,176.18,177.36,175.65,177.09,25418080.0,0.0,1.0,173.57615084436503,174.73871105549202,173.0539839698758,174.47270151565786,25418080.0
2018-01-16,177.9,179.39,176.14,176.19,29565947.0,0.0,1.0,175.27073013516028,176.73870870683754,173.53674202364883,173.58600304954405,29565947.0
2018-01-17,176.15,179.25,175.07,179.1,34386836.0,0.0,1.0,173.5465942288279,176.60077783433096,172.48255606949132,176.45299475664532,34386836.0
2018-01-18,179.37,180.1,178.25,179.26,31193352.0,0.0,1.0,176.71900429647948,177.43821527454955,175.61555731642676,176.61063003951,31193352.0
2018-01-19,178.61,179.58,177.41,178.46,32425067.0,0.0,1.0,175.97023670287228,176.92590060523938,174.7879720813872,175.82245362518665,32425067.0
2018-01-22,177.3,177.78,176.6016,177.0,27108551.0,0.0,1.0,174.67959782441775,175.15250367301178,173.99151981471343,174.38403166904646,27108551.0
2018-01-23,177.3,179.44,176.82,177.04,32689146.0,0.0,1.0,174.67959782441775,176.78796973273276,174.2066919758237,174.42344048976264,32689146.0
2018-01-24,177.25,177.3,173.2,174.22,51105090.0,0.0,1.0,174.63033679852253,174.67959782441775,170.64019370101045,171.64511862927276,51105090.0
2018-01-25,174.505,174.95,170.53,171.11,41529004.0,0.0,1.0,171.92590647687544,172.36432960734282,168.0096549182062,168.58108281859066,41529004.0
2018-01-26,172.0,172.0,170.06,171.51,39143011.0,0.0,1.0,169.4579290795254,169.4579290795254,167.54660127479121,168.9751710257523,39143011.0
2018-01-29,170.16,170.16,167.07,167.96,50640406.0,0.0,1.0,167.64512332658163,167.64512332658163,164.60079192625759,165.47763818719235,50640406.0
2018-01-30,165.525,167.37,164.7,166.97,46048185.0,0.0,1.0,163.0786262260956,164.89635808162888,162.2658192988246,164.50226987446717,46048185.0
2018-01-31,166.87,168.4417,166.5,167.43,32478930.0,0.0,1.0,164.40374782267676,165.9522189106668,164.0392162310522,164.9554713127031,32478930.0
2018-02-01,167.165,168.62,166.76,167.78,47230787.0,0.0,1.0,164.6943878754585,166.12788372900914,164.29537356570728,165.3002984939696,47230787.0
2018-02-02,166.0,166.8,160.1,160.5,86593825.0,0.0,1.0,163.54660597210008,164.33478238642348,157.7338049164652,158.1278931236269,86593825.0
2018-02-05,159.1,163.88,156.0,156.49,72738522.0,0.0,1.0,156.74858439856098,161.45793847414313,153.69440079305792,154.177158846831,72738522.0
2018-02-06,154.83,163.72,154.0,163.03,68243838.0,0.0,1.0,152.54169278710998,161.30030319127846,151.72395975724947,160.62050103392457,68243838.0
2018-02-07,163.085,163.4,159.0685,159.54,51608580.0,0.0,1.0,160.6746881624093,160.98503262554914,156.717549952247,157.18208142643883,51608580.0
2018-02-08,160.29,161.0,155.03,155.15,54390516.0,0.0,1.0,157.920996814867,158.620503382579,152.73873689069083,152.85696335283933,54390516.0
2018-02-09,157.07,157.89,150.24,156.41,70672608.0,0.63,1.0,155.371894781553,156.1830296495792,148.61573484421294,154.7190301316783,70672608.0
2018-02-12,158.5,163.89,157.51,162.71,60819539.0,0.0,1.0,156.78643485628163,162.11816283025863,155.80713788146952,160.9509199713917,60819539.0
2018-02-13,161.95,164.75,161.65,164.34,32549163.0,0.0,1.0,160.19913643517228,162.9688652528227,159.90237977613833,162.56329781880962,32549163.0
2018-02-14,163.045,167.54,162.88,167.37,40644933.0,0.0,1.0,161.28229824064627,165.72870218183863,161.1190820781776,165.56054007505273,40644933.0
2018-02-15,169.79,173.09,169.0,172.99,51147171.0,0.0,1.0,167.9543771245934,171.2187003739671,167.17291792247062,171.11978148762245,51147171.0
2018-02-16,172.36,174.82,171.77,172.43,40176091.0,0.0,1.0,170.49659250365113,172.92999710772966,169.91297107421764,170.56583572409238,40176091.0
2018-02-20,172.05,174.26,171.42,171.85,33930540.0,0.0,1.0,170.18994395598267,172.3760513441996,169.56675497201132,169.99210618329334,33930540.0
2018-02-21,172.83,174.12,171.01,171.07,37471623.0,0.0,1.0,170.961511269471,172.23756490331706,169.16118753799822,169.220538869805,37471623.0
2018-02-22,171.8,173.95,171.71,172.5,30991940.0,0.0,1.0,169.94264674012103,172.06940279653114,169.85361974241084,170.63507894453363,30991940.0
2018-02-23,173.67,175.65,173.54,175.5,33812360.0,0.0,1.0,171.7924299147661,173.75102386439033,171.66383536251806,173.60264553487335,33812360.0
2018-02-26,176.35,179.39,176.21,178.97,38162174.0,0.0,1.0,174.44345606880293,177.4505902136805,174.30496962792043,177.03513089103294,38162174.0
2018-02-27,179.1,180.48,178.16,178.39,38928125.0,0.0,1.0,177.163725443281,178.52880607483726,176.23388791164123,176.46140135023393,38928125.0
2018-02-28,179.26,180.615,178.05,178.12,37782138.0,0.0,1.0,177.32199566143245,178.66234657140257,176.1250771366621,176.19432035710338,37782138.0
2018-03-01,178.54,179.775,172.66,175.0,48801970.0,0.0,1.0,176.60977967975091,177.83142792610744,170.79334916268508,173.10805110315005,48801970.0
2018-03-02,172.8,176.3,172.45,176.21,38453950.0,0.0,1.0,170.9318356035676,174.39399662563062,170.5856195013613,174.30496962792043,38453950.0
2018-03-05,175.21,177.74,174.52,176.82,28401366.0,0.0,1.0,173.31578076447386,175.81842858899367,172.63324044869572,174.9083748346228,28401366.0
2018-03-06,177.91,178.25,176.13,176.67,23788506.0,0.0,1.0,175.98659069577957,176.32291490935143,174.2258345188447,174.75999650510582,23788506.0
2018-03-07,174.94,175.85,174.27,175.03,31703462.0,0.0,1.0,173.04869977134325,173.94886163707963,172.38594323283408,173.13772676905344,31703462.0
2018-03-08,175.48,177.12,175.07,176.94,23774107.0,0.0,1.0,173.5828617576044,175.2051314936568,173.1772943235913,175.0270774982364,23774107.0
2018-03-09,177.96,180.0,177.39,179.98,32185162.0,0.0,1.0,176.0360501389519,178.0539954203829,175.47221248678736,178.03421164311396,32185162.0
2018-03-12,180.29,182.39,180.21,181.72,32207081.0,0.0,1.0,178.34086019078242,180.4181568040202,178.26172508170671,179.755400265511,32207081.0
2018-03-13,182.59,183.5,179.24,179.97,31693529.0,0.0,1.0,180.61599457670954,181.51615644244592,177.30221188416354,178.0243197544795,31693529.0
2018-03-14,180.32,180.52,177.81,178.44,29368356.0,0.0,1.0,178.37053585668582,178.56837362937515,175.88767180943492,176.51086079340627,29368356.0
2018-03-15,178.5,180.24,178.0701,178.65,22743798.0,0.0,1.0,176.57021212521306,178.2914007476101,176.14495983281736,176.71859045473005,22743798.0
2018-03-16,178.65,179.12,177.62,178.02,39404688.0,0.0,1.0,176.71859045473005,177.18350922054995,175.69972592538008,176.0954014707587,39404688.0
2018-03-19,177.32,177.47,173.66,175.3,33446771.0,0.0,1.0,175.4029692663461,175.5513475958631,171.78253802613165,173.40480776218405,33446771.0
2018-03-20,175.24,176.8,174.94,175.24,19649350.0,0.0,1.0,173.34545643037725,174.8885910573539,173.04869977134325,173.34545643037725,19649350.0
2018-03-21,175.04,175.09,171.26,171.27,37054935.0,0.0,1.0,173.1476186576879,173.19707810086024,169.40848475385988,169.41837664249437,37054935.0
2018-03-22,170.0,172.68,168.6,168.85,41490767.0,0.0,1.0,168.1621067859172,170.81313293995402,166.777242377092,167.02453959295363,41490767.0
2018-03-23,168.39,169.92,164.94,164.94,41028784.0,0.0,1.0,166.5695127157682,168.08297167684145,163.15681113687754,163.15681113687754,41028784.0
2018-03-26,168.07,173.1,166.44,172.77,37541236.0,0.0,1.0,166.2529722794653,171.22859226260155,164.6405944320474,170.9021599376642,37541236.0
2018-03-27,173.68,175.15,166.92,168.34,40922579.0,0.0,1.0,171.8023218034006,173.25642943266706,165.11540508650174,166.5200532725959,40922579.0
2018-03-28,167.25,170.02,165.19,166.48,41668545.0,0.0,1.0,165.44183741143914,168.18189056318613,163.40410835273917,164.68016198658526,41668545.0
2018-03-29,167.805,171.75,166.9,167.78,38398505.0,0.0,1.0,165.99083723065198,169.8931872969487,165.09562130923283,165.9661075090658,38398505.0
2018-04-02,167.88,168.94,164.47,166.68,37586791.0,0.0,1.0,166.06502639541046,167.11356659066382,162.69189237105766,164.8779997592746,37586791.0
2018-04-03,167.64,168.7455,164.88,168.39,30278046.0,0.0,1.0,165.82762106818328,166.92116935672345,163.09745980507074,166.5695127157682,30278046.0
2018-04-04,164.88,172.01,164.77,171.61,34605489.0,0.0,1.0,163.09745980507074,170.1503764014448,162.98864903009164,169.7547008560662,34605489.0
2018-04-05,172.58,174.2304,172.08,172.8,26933197.0,0.0,1.0,170.71421405360937,172.34677135384158,170.21961962188607,170.9318356035676,26933197.0
2018-04-06,170.97,172.48,168.2,168.38,35005290.0,0.0,1.0,169.12161998346036,170.6152951672647,166.38156683171337,166.55962082713376,35005290.0
2018-04-09,169.88,173.09,169.845,170.05,29017718.0,0.0,1.0,168.0434041223036,171.2187003739671,168.00878251208297,168.21156622908953,29017718.0
2018-04-10,173.0,174.0,171.53,173.25,28614241.0,0.0,1.0,171.1296733762569,172.11886223970347,169.67556574699046,171.37697059211857,28614241.0
2018-04-11,172.23,173.9232,171.7,172.44,22431640.0,0.0,1.0,170.36799795140305,172.04289253499078,169.84372785377636,170.57572761272684,22431640.0
2018-04-12,173.41,175.0,173.04,174.14,22889285.0,0.0,1.0,171.53524081027,173.10805110315005,171.16924093079476,172.257348680586,22889285.0
2018-04-13,174.78,175.84,173.85,174.73,25124255.0,0.0,1.0,172.8904295531918,173.93896974844517,171.9704839101865,172.84097011001947,25124255.0
2018-04-16,175.0301,176.19,174.8301,175.82,21578420.0,0.0,1.0,173.1378256879398,174.2851858506515,172.93998791525047,173.91918597117623,21578420.0
2018-04-17,176.49,178.9365,176.41,178.24,26605442.0,0.0,1.0,174.58194250968546,177.0019930641075,174.50280740060973,176.31302302071697,26605442.0
2018-04-18,177.81,178.82,176.88,177.84,20754538.0,0.0,1.0,175.88767180943492,176.88675256151595,174.9677261664296,175.91734747533832,20754538.0
2018-04-19,174.95,175.39,172.66,172.8,34808800.0,0.0,1.0,173.0585916599777,173.4938347598942,170.79334916268508,170.9318356035676,34808800.0
2018-04-20,170.595,171.2184,165.43,165.72,65491140.0,0.0,1.0,168.7506741596679,169.3673344971405,163.64151367996638,163.92837845036587,65491140.0
2018-04-23,166.8348,166.92,164.09,165.24,36515477.0,0.0,1.0,165.0311261953361,165.11540508650174,162.31600060294795,163.45356779591154,36515477.0
2018-04-24,165.67,166.33,161.2201,162.94,33692017.0,0.0,1.0,163.87891900719353,164.5317836570683,159.47712748374263,161.1784334099844,33692017.0
2018-04-25,162.62,165.42,162.41,163.65,28382084.0,0.0,1.0,160.8618929736815,163.6316217913319,160.65416331235772,161.88075750303148,28382084.0
2018-04-26,164.12,165.73,163.37,164.22,27963014.0,0.0,1.0,162.34567626885135,163.93827033900033,161.60378462126644,162.44459515519603,27963014.0
2018-04-27,164.0,164.33,160.63,162.32,35655839.0,0.0,1.0,162.22697360523776,162.55340593017516,158.89340713542282,160.56513631464753,35655839.0
2018-04-30,162.1302,167.26,161.84,165.26,42427424.0,0.0,1.0,160.37738826836537,165.4517293000736,160.09032566019317,163.47335157318045,42427424.0
2018-05-01,166.4102,169.2,165.27,169.1,53569376.0,0.0,1.0,164.61111660391668,167.37075569515994,163.48324346181494,167.27183680881527,53569376.0
2018-05-02,175.225,177.75,173.8,176.57,66539371.0,0.0,1.0,173.33061859742554,175.82832047762813,171.92102446701418,174.66107761876117,66539371.0
2018-05-03,175.88,177.5,174.4411,176.89,34068180.0,0.0,1.0,173.97853730298303,175.5810232617665,172.55519344736976,174.97761805506406,34068180.0
2018-05-04,178.25,184.25,178.17,183.83,56201317.0,0.0,1.0,176.32291490935143,182.25804809003085,176.2437798002757,181.8425887673833,56201317.0
2018-05-07,185.18,187.67,184.75,185.16,42451423.0,0.0,1.0,183.17799373303617,185.6410740030181,182.75264252175413,183.15820995576723,42451423.0
2018-05-08,184.99,186.22,183.665,186.05,28402777.0,0.0,1.0,182.9900478489813,184.2067501510206,181.6793726049146,184.03858804423467,28402777.0
2018-05-09,186.55,187.4,185.22,187.36,23211241.0,0.0,1.0,184.53318247595797,185.37399300988756,183.21756128757403,185.3344254553497,23211241.0
2018-05-10,187.74,190.37,187.65,190.04,27989289.0,0.0,1.0,185.71031722345938,188.31188393432387,185.6212902257492,187.9854516093865,27989289.0
2018-05-11,189.49,190.06,187.45,188.59,26212221.0,0.73,1.0,188.16695168934626,188.73297186171908,186.14119528295927,187.27323562770496,26212221.0
2018-05-14,189.01,189.53,187.86,188.15,20778772.0,0.0,1.0,187.69030312313754,188.206672403197,186.54833259992924,186.836307775347,20778772.0
2018-05-15,186.78,187.07,185.1,186.44,23695159.0,0.0,1.0,185.47587332595964,185.7638485013774,183.8076033442292,185.1382472582285,23695159.0
2018-05-16,186.07,188.46,186.0,188.18,19183064.0,0.0,1.0,184.77083065510928,187.14414330769011,184.70131940587052,186.86609831073503,19183064.0
2018-05-17,188.0,188.91,186.36,186.99,17294029.0,0.0,1.0,186.68735509840675,187.59100133851075,185.05880583052706,185.68440707367597,17294029.0
2018-05-18,187.19,187.8102,186.13,186.31,18297728.0,0.0,1.0,185.88301064292958,186.49888031118508,184.83041172588537,185.00915493821364,18297728.0
2018-05-21,188.0,189.27,186.9106,187.63,18400787.0,0.0,1.0,186.68735509840675,187.9484877631673,185.60556145668227,186.31993849528754,18400787.0
2018-05-22,188.375,188.88,186.78,187.16,15240704.0,0.0,1.0,187.0597367907573,187.5612108031227,185.47587332595964,185.85322010754155,15240704.0
2018-05-23,186.35,188.5,185.76,188.36,20058415.0,0.0,1.0,185.04887565206437,187.1838640215408,184.46299512276616,187.0448415230633,20058415.0
2018-05-24,188.77,188.84,186.21,188.15,23233975.0,0.0,1.0,187.45197884003323,187.521490089272,184.90985315358682,186.836307775347,23233975.0
2018-05-25,188.23,189.65,187.65,188.58,17460963.0,0.0,1.0,186.91574920304842,188.32583454474917,186.33979885221294,187.2633054492423,17460963.0
2018-05-29,187.6,188.75,186.87,187.9,22514075.0,0.0,1.0,186.2901479598995,187.43211848310784,185.5652449321238,186.58805331377997,22514075.0
2018-05-30,187.72,188.0,186.78,187.5,18690547.0,0.0,1.0,186.4093101014517,186.68735509840675,185.47587332595964,186.1908461752727,18690547.0
2018-05-31,187.22,188.23,186.14,186.87,27482793.0,0.0,1.0,185.91280117831764,186.91574920304842,184.84034190434804,185.5652449321238,27482793.0
2018-06-01,187.9912,190.26,187.75,190.24,23442510.0,0.0,1.0,186.6786165413596,188.9315754309727,186.43910063683973,188.91171507404735,23442510.0
2018-06-04,191.635,193.42,191.35,191.83,26266174.0,0.0,1.0,190.29697496959136,192.06951182517997,190.01396488340495,190.49061344961368,26266174.0
2018-06-05,193.065,193.94,192.36,193.31,21565963.0,0.0,1.0,191.71699048975478,192.5858811052394,191.0169129081358,191.9602798620905,21565963.0
2018-06-06,193.63,194.08,191.92,193.98,20933619.0,0.0,1.0,192.27804557289627,192.72490360371694,190.57998505577777,192.62560181909012,20933619.0
2018-06-07,194.14,194.2,192.335,193.46,21347180.0,0.0,1.0,192.784484674493,192.8440657452691,190.99208746197908,192.1092325390307,21347180.0
2018-06-08,191.17,192.0,189.77,191.7,26656799.0,0.0,1.0,189.83522167107668,190.65942648347925,188.44499668630135,190.3615211295988,26656799.0
2018-06-11,191.35,191.97,190.21,191.23,18308460.0,0.0,1.0,190.01396488340495,190.6296359480912,188.88192453865932,189.89480274185277,18308460.0
2018-06-12,191.385,192.611,191.15,192.28,16911141.0,0.0,1.0,190.04872050802433,191.26616038754906,189.81536131415135,190.9374714804343,16911141.0
2018-06-13,192.42,192.88,190.44,190.7,21638393.0,0.0,1.0,191.07649397891186,191.5332821881952,189.11031864330099,189.36850328333068,21638393.0
2018-06-14,191.55,191.57,190.22,190.8,21610074.0,0.0,1.0,190.2125684526586,190.23242880958395,188.891854717122,189.4678050679575,21610074.0
2018-06-15,190.03,190.16,188.26,188.84,61719160.0,0.0,1.0,188.70318132633105,188.8322736463459,186.94553973843645,187.521490089272,61719160.0
2018-06-18,187.88,189.22,187.2,188.74,18484865.0,0.0,1.0,186.56819295685457,187.89883687085387,185.89294082139224,187.42218830464518,18484865.0
2018-06-19,185.14,186.33,183.45,185.69,33578455.0,0.0,1.0,183.84732405807992,185.029015295139,182.1691238978868,184.3934838735274,33578455.0
2018-06-20,186.35,187.2,185.73,186.5,20628701.0,0.0,1.0,185.04887565206437,185.89294082139224,184.43320458737813,185.19782832900458,20628701.0
2018-06-21,187.25,188.35,184.94,185.46,25711898.0,0.0,1.0,185.94259171370567,187.0349113446006,183.6487204888263,184.16508976888574,25711898.0
